sequence,label
AABBBABABBABAAAAAABBAABABABBBBAABBABBBABAAABBABAAA,A
ABBAAABBBBAAABBBABBABABBAABBABBABAAABAABBBBAABBBAA,A
BABABABBABABBAABBBABAABBABBBAAABAABAAAABBBAAABAABB,B
BABAAABAAAAABABABABBBABBAABAABABBAABABABAAABBBBBBB,B
BBABABABABBAABBBAABBBBBAAABABBBBBAAABAAABBBAABAABB,B
AAABBAAABABAAAABBABABABBBBABABABBBAABAABABABAABBBA,A
BBAAAABBBAABABAAABAAABAAAABAAAABBABAABBAABBAABBAAA,B
BAAABABBBABBBBBBABBABBBABBAABBBBAABAABAABABAAABAAA,B
BABBBBBAAAABABBBAAABBABAABBAAAABAAABBABBBBABBABBAA,B
BABBBAABBABAAABAAABABBAAAABABABABBBBBBBBBBABAABAAA,B
AAAAABBBBBBABABBBBBAABABABABABBAABBABABBBABAABAAAB,A
BBABABAABABABBBBBBABABBBABABABBAAAAABAAAAAAAAAABBB,B
BBAABABBBABABAAAABABAABAABABBBBAABAAAAABABBBBABAAA,B
ABBBBBBABBBBBABBBABABBBBBBABABBAAABBBBAABAAABAAAAA,A
BABBBBABAAAABABABABAABAABAAABBABABABAAABBAABAABABB,B
BBBAABBABABBBABBBBABBABBBAAABAAABAAAAAABABBBBABBAB,B
BAABBABABABBBBAABBBBBBAAABABABABBBBABABAABBBBABBBB,B
AAAABBBABAAABAABAABAABABABBABBABBABBBBABABAAAAABAB,A
BBABABBBAAABAAAAABABAAAABAABBBABABAABAAAAABBBBAAAA,B
BBBAAABBBABABABAAABBBABAAAABABAAABBBABAABBAABAAAAB,B
ABABBBAABBABAAAAAABABAAABAABBBBBBBABABBAAABAABAABB,A
ABBABBBBAAAABBABBBAABBAABBABAAAABAAABBBABBBBAAAABB,A
AAAAAAABAABAABAABBABBBAABBAAAAAABAAABABBBBAABBABAB,A
ABBABABBBBBBAAABABBBBBBABAAAABBAAAAAAAABBBAABBABBB,A
ABBBBBABBABABAABBAABABBAABAAAAAABAAABAAAABABBAAABA,A
AABBAABBAABBABAABBBBABAAABAAAABAAAAAAABAAAABABBABA,A
BAAABAAABBBBBBAAAAAAABABBBAABBBBABABABAABAAABBBAAB,B
BBBAAAABAABBBBBABABABBABBBBAABABAAAAABBABBBAABBAAB,B
BBAAABBBAABABBBAABBABABABBABABAAABBBBAAAABBBBBBBAB,B
BABBBAAABAAAAABABBAAAAABBABBBBAABABABBBABBAAABABAB,B
BABAABBABABBBABAABAAABBBAAAABBABBBBBABAABBBABAAABA,B
BAABBBAAABAABBBBABBAAAAABBAAABBBBBBBABBAABBBBABABB,B
BBBBABABABABBBAAABBABBBBABBAAABBBABAAAABABABABBABA,B
ABABBBABABAAAABABBBBABAABBBABABBBAAAABAABAABABAABA,A
BABAABBABBBBAAABAAABABBAABBBBBBAAABBAABAAAAAABBBAB,B
BABBBBBAABAAABAAAAABBBBAABAABAABBABAAABBAABABAABBA,B
BBBBABABABAAABAABAABBAABAAABBBAABBABBBBABBAABABABA,B
BAAABBAAABAAABABBABBBBBBAABBAAAABBBBBBBABBAABAAAAB,B
AABBBAAABBBBBBBBAAAABABBBBBABBBBABBBABBABABBAAABBA,A
AAAAABBBABBAAAAABABABBABABBBBABBAAABBAABAAABABAAAA,A
BBBAAAABBABBAAABAABABAABAAABBAAABAAAABAABABBAAABAA,B
BBAAAABBABABABABAAABBAABAABBABBBABABABAABAAAAAABBA,B
BAAAAAAAAABBBBBABBBAAAAAABABAABABABAAABAABAABABBBB,B
ABBABBBBBAAABAABABBBABAABAAABABABBAAAAABBBBABBBAAB,A
BBBBABAABAABABABBBBBBAAAABBBABBBBAAAABBABBBBABBBAB,B
ABBBBBAAAAAAAABABBBBBBABBBABABAAAAAABABAAAAABAAAAA,A
BBAAAAAABAAAAAAABABBABAABBBABABBBBAAABBABAAABAAABB,B
BAAABABBABAABBBBBBBBBBBBBBAAABAAAABBBAAABABAAAAAAA,B
BAAABAABABAAABABAAABBAABBBAAABBBAAABABAAABBBAAABBA,B
BAABAAAABBBBAAABABBBBBABBBBAABBABABABABAABBAAAABAA,B
AABBBABBABABABBABBABABABAABABAABBBBBABBBAAAAAAAAAA,A
BBAAABBBBBAAAAABBBBABABAAABBBBAABBBAAAAABABABBAAAA,B
AABABAABBBAABABAABBAABBBBBAAABABABBAAABBAABBBBABAB,A
ABAAABABBABABABBBAABBABAABABAAAABAAAABAABABBABABAA,A
BBBBBAAAAABABABBABABAABABBABBBAAAAAAABABAABBBABBAA,B
BBBABABBBAABABBBBBAABBBAABBBAAABAABAAAABBBBBBBBABA,B
BBBBAABBBAABBAAABAAABBBAABAAAABAABABABAAABBBAAAAAB,B
AAAABBAAABBBABBBABBBAABBBAABAABABAABBBABABABABABBA,A
BBBBBBBBAAABABABBAAAAAAAABBAAAAABBABBBAABBABABBAAA,B
AABAAAABABAABBBAABBAABBABBABABBAAAABAAABAAABAABABB,A
BBAAABAAABBABBAABBBAAABABABBAABABABBABBAAAAAABABAA,B
ABABBBABBBAABAABABAAABBBBBBBAAABABBBBAAABABABBABAA,A
BABBABBBABABBAABABABAABBBBABABABBABABAABABBBBABBBB,B
BABABABBBAAABBABBBABBABBBAABAABAABAAAAABBBBBBABABB,B
BBABBABABAABBBBABBABBAAAABBBBABBBBBBBAAAAAAABBAABA,B
ABAABAABBBABBABAABBAAAABBABBBBABAAAAAAABBABAABABAA,A
BAAAAABABAAABABBBBBAABBAABAABBBBBAAAABABABABBBABBA,B
ABABBBBABBABBAABAABABABABBABBBBABBBBAAABABAAAAAABB,A
BAABAABBBBABBBAAABBAAAABABBBBAAABAABBBBBBABABBAAAB,B
ABBAABAABABABBBBBABAAAAABBBAABBBBAABABBAAAABAAABBA,A
BBABABABABBAABABAAAABAAABBAAAAABBAAABBBABBBAAABABA,B
AAABBABBBAAABBBBBAABAAAABABABAAABAAABABBBBBAABABBB,A
ABBBAABBBAABAABBBAAABBBBAABBBABBAAAAABBABABBBAABAA,A
AAAABABBBBBBBBBABBAAAAABBBBABBAAAABAAABBBAABAAAABA,A
AABBBAAAAABABAABBAAABBBBAAAABAAAAABBAAABBABBBABABB,A
AABBBBABBABAAAABAAAAABABBBABABABAABBABBBABABBABBAA,A
BBBABBBAABBBABABBBAAAAAABAAABABBAAAABAAAABBBABBBBA,B
BBBBBAAABAABABABBAAAAAAAAAABABBBAABAABAABAAAABABBA,B
ABBABAABBBBBAABBABABABBBBBABABAABABAABABAAAAABAABB,A
BBBBABAAABABABBBBAABBBABABBBABABAABABBBBBAABBABBAA,B
ABBABABABAAABAABABABAABAABBBABAAABBBAABABBABAABBBA,A
BABAABBBAABABBBAAABABBBBBAABABBBABAABAAABBBABAABBA,B
AABBBAAAAAABBABBBAAAAAABBBABBABAABBAABBABABBAAAAAA,A
AABBABBBBAAAABBBBAAAAAAABABABABBABABAAABBBBBBBBAAA,A
ABBBAABBAAABAAAABBBBAABABBAAABAABABBBBAABABBBAABAA,A
BBAAAABAABBABABAAABAAABBBBAAABABAABBABAABAABAAABBA,B
ABABAABABBBAAAABABABAAAAABBABAAABBABBAAAABBBABBAAB,A
BABAABBABAABBABBBBABBAAABABBABABBAABABABBBBBABABBA,B
BBAABBABBBBBBABAABBBAABAAAAAAAABAAAABBABAABAAABBBA,B
ABBBBBABBBABBBBAABBBBABBBAAABABABBAAABBAAABBBBBBAA,A
BAABBBAAAAABBABBBBBBBBBBBBBBAAABBABBBABAAABBBBAAAB,B
BABAAAABBAABABBBAABBBAAAABBBABAABBABABABAAAAAABAAB,B
AABBBAAABBABBBBABABBBABBABAABABAABBBBABBBBAABABBBB,A
BBBBBABAAAAAABABBABBABABABAAABABBBBABBAABAABAABABA,B
ABAAABABABABBBABABABBABAABBABAAABABBBAAAABBABBAAAB,A
BBBAABBBABBAABAABBABABBAABABABBABBBABBABBBBBBABBAB,B
BABABABAAAAABABBABABABAABBABAABBAABAAABBBBBBBABAAA,B
BBABABBBBBBBAAAABBABAABABBABBAAABBBABAAAABBBBAAABA,B
BBBAABBABABBAAABBABBABABABABAAABBBAABAAABABAAAABAA,B
BBABBBBBBBBBBABAAAABAABABABABBAABBBAABAAAABBABABAA,B
ABAABBBAABBAAAABBBABBBAAABABABBBAAAAABABABBAABABAA,A
BAAAABABBBABABBBBBAAAAABAABABBBAABABABAABAABBABAAB,B
BBABBAAABBBAAABBBBBABAAABBBBAABAABABABABBBABAAABAA,B
ABBBABBAABBBABABAABBAABAABBABABBABAABBBABABAAABABB,A
BABAAAABBABBAAABABABAAAABAABBBAABBBBABBAAABABABBAB,B
BBABABAABBABABBBBAAAAAAABABABAAAAABABBBAABAABBABBA,B
ABABBABAABBABAAABBABBABAABABABAABBBAAAAABBAAABBBAB,A
BAABBBBAABAAABAAAABBBABBABBABAAABBBBAABBABBBBBABBA,B
AAAABAAAAAABAABABBAABBBBABBAAAABBBABBBABBBBAABBABA,A
AABBBBABAAAABABABBBAABAAABABAABABBBABBBBABBABBBBAA,A
BBAABABABBBAAABBBAAAAABABBBAAABAAABABBABBBAABBBBAB,B
BABBAAABAAABBBBAABBAABBBABAABAABBAABAAABBBBBAAAABB,B
BABAAABBBAAABAABAAAABAAAABBBBAABBAABAABBABAAABBAAA,B
BBABABABAAABBBAABAABBABAABABABBABBABABABBBAAABABBA,B
BBABABBAABABBBAABABBABAAAAABAABABABBABBAABBAAAABBB,B
ABAAABABBABAABBABBBAABBABAABABABABBAAAAABBBBABBBAB,A
BBBBAAAABBBBBAAAAABBAAABBBBBAABABBABBBAAAABBBABABB,B
AABBABABABAAABBAAABBBAABBBAAABAABABBABAAAAAABABAAA,A
AABBABAABBBAAAAAABBAABBABABBAAABBAAAABBAABAABABBAB,A
BBBABBABBAAABBABBBABBBBBBBAAAAABBBBAABBAABBABAAABA,B
BABBAAABABAAAABABAABBAAABBABABBBBBBABABBBBBABABABA,B
BAAAAAAAAABBAAAAAAAAABBAABBBABABBABBAABABBBABBAABB,B
ABAAABAAABABAABAABBBBABBABABABAAABBBABABABABABBBBB,A
BBBBBABBAABBABABABAABABAAAAABABABABBAABAABABBABBAA,B
ABAABBABBABBAAABBAAAABAAABABAAAABABAABBBBBAAABABAB,A
AAAABBAABABBBABAAABAAAABBBBBAAABBABAABAAAABABBAABB,A
BABBBAAAAAAAAABAABAAABAABBBBAAAAAABBBABABBBABBBBBB,B
ABBBBBBBBBAAABABAAAAABBAAABBABBBAAABABAABBABAABABA,A
ABBAAABAAAABABBABABAAAABBBABBBBBAABABBBBAABBAABAAB,A
BABBBBBAABBBABBAAAAABABBBBBABBBBAABABBBBBABBBABBAB,B
BBBBABABBAAABAAABBABAAAAAABABAAABABAABAABBAABAAABB,B
AAABBBBAAAABBBBBAAABBAAAABAABBABBBAABBABABABBBBABB,A
BAAAABAAABAAABBAAABBBABAAAABBAABBABABBBABABAAABAAA,B
AABBAAAABAABBBBABABBAABBAAABBAAAABAABABBBBBBBAABAA,A
ABBBABAAAAAABABABABBBBAABAAABAAAABBBBBBAABBBBAAAAB,A
ABBBAABBBAABABAAAABABABAAABBAAABBBBABBBBBBBBBBAABB,A
ABBBBAABABBBAABBABAAAABBBBABBAABABABBAAABBBBBABBBB,A
AAAABABBAABBAABAABBABABBAABABABAAABBABBBAABBBBBABA,A
AABAABBABAABAABABBBBAABBBBBBBBBAABABBBBAAAAAABAABB,A
ABAAABBABBBABAAAABABBAABBABBBAABAABABBAAABBABABBAA,A
AAABBAABBABBBABAABAABAABBAABAABBAABAABBAAAABABABBA,A
BAABAAABBABBBAAAABABAAABABAAABBBBBAABABABAAABABBAB,B
ABAAAABBAAAABBAABBBBAAABBBBBABBBAABAABAABAABABBABA,A
ABBBAAAAAAAABBAAAABBAAAAABBABBBAAABBAABAABAAABABBB,A
ABBAAABAABBABAABBAABBABAABBAABAABAAABABBBAAABBAAAA,A
BABAABAABAABABAAABBBBBBAABBABBABABBBAAAABBBABBBAAA,B
BBAAABABAAABAAAABBAAAABBBBABBAAAABBBABABBABBABABAA,B
AABBBBABABBBBBBAAAAAABAABBBBBABBAAAAABBBABABAABAAA,A
ABBAAABBABBABAABABABBBBAAAABBBBBABABABAABBAABBBABA,A
BBABBAABABAAAAABAAAAABBBABBABABABBBAABBBAAAAABBAAB,B
AABBAABBABAAAABBAABBABBBABBBBBAABBAAAAABAABABAABBA,A
BABABAABAABABBBBAABBBABAABBBBBABABAABABBBBBAABAABA,B
AABBAABBBAABAABBAABBABBABABAABAABBBBBBABAABBBBBAAA,A
ABAAAABAABABABABABBBBBBABBAABABBBBBBBABBAAAABBAABA,A
BAAAABBAAAABAAAAABAAAABBAABAAAAABAABBBBABBBBABBBBA,B
BBBBAABABBAAAABABBBABBABABAABABABABBBABAAAAAAAAABA,B
AAABBBBBAABBABAABBAAAABAABBAABAAAAABBBABBBBBBAAABA,A
ABAAABBBABBBAAABBABAAABBABBBBBBAAABAAAAAAABBAABBBB,A
BAAABABBBBAABBABBAAAABBBAAAAABBAAAABAAAABBABABBAAA,B
AAABBBAABBBBBBAAAABAAAAABBBABBBABAAABABBAAABABABBA,A
ABBBBAABBABABBBBABABAAAAAAAAABBAABABAABAAAAAABABAA,A
BBBBAABBABBBABBBBABBAABABABBBABBABBABBABBAAAAABAAA,B
AABABAABBBABAAABAAABBABBBBBAABABBAAAAABBABBAABAABA,A
BBBAAAABBABBBBAAAABBAABAABBAAAAABBABABABAABBBBBBAB,B
ABBABBBAABBABBBABBBBABBAABAAABABBBAAABBBBBABAAABBA,A
ABBBABBAAAAABBABBAABBBBAABAAABAAAAABABBABABAABAABB,A
AAAABAABABAAABBABBBBABBBAABBAABABBBBAABABABABBBAAB,A
AABAAABBABBBAABBAABBABBABBBABAAABBABBBBAAABAABABBB,A
ABBAAABBAAAABAAAAAAAABBBABAABBBAABBBBAABBAAABAAAAB,A
ABAAAABABBBABBABAABABABBABAAABBBBBBBBAABBABBBBAABA,A
BBABBABBBABBAAABAABBBAAAABBAAABBBAABABAAAABAAAABAB,B
AABABAAAAAAABBAABBBABBAAAAAABBBAAABBBBBAAABABBBAAA,A
BABBABBBBBAAAABAAABABAABBBBBBBAAAAABBABAAABBBABABA,B
BAAAAAAABABABAABBBAABAABBBAABAAAAAAAABAABAAABBBAAB,B
AAAABABABABBAAABBAABABBBBAAABAAABBAAAABABABBBABABB,A
AABAABABBBBBABBBBABBBABBBBABABBABABAABBBAAAABABBAB,A
ABBBBBBABAABAAABABBAAAABBABAAAAABBBAABAABABAABABBA,A
AABBBBBABABBAABBAABBABABBAABBABBBBBBABABBABAABAAAB,A
ABBAAABABBAABBBABAABBBABBBBBBAABAAABBBABBABAAABABB,A
BAAABBBBAABBAABABBBAABAAAAABBBAAABABABABBBABABBABB,B
ABAABBBAAABAABABBAABABABBBBAAAABBBAABBBAAABABAABAA,A
AABABABBAABAABBAAABAABABBAAAABAAAAAAAAAABBABABAABA,A
ABBBBAAAABABABBBBBAABAAABBBABAABABBBBABBAABAABAAAB,A
ABBBAAABAABBAAAABAABAAAABAABBAABBBBBABBABBBBBABAAB,A
BAAABBABBBBBBABBABBBAAABBBBBBABABAAAABBABBBABABAAA,B
ABAABBABAABBABABABBAABBBAABAAAABBABBBBAAAAABBAAABB,A
ABBBABABBBBAAAAABABAAAABBBBABBBBAABABAAABBBBBABBAA,A
ABBABBABBBABABAABBABABBABAABABBBAAABBABAAAAAAAABBB,A
BAABBBBAAABABABBABBBAABABABBBABAAAABBAAAAAAAAAAABA,B
AAAAAAABBAAAAABBABABAABBAABAAAAABAABAAAABBBBAAABAA,A
ABAABABBABABBABAAAAABABAAABBBAABABABBBABBABBBABBBA,A
BBABBABBABABABAABABBBBBBBABAABBABAAAAABAABABAAAAAB,B
ABABBABABABABBBBAABABABABBBBAAABBAAABBBBBAABBABAAB,A
AAAAAABBBAABBAAAAAAABBBAAAABBBBABBAABAAAAAAABBAAAB,A
AABAAABAABAAAABBBBBBBAABBAABBBABAABBABAAABBAABBAAB,A
BBBAAABAABABABBBBABABBAABBABABBBBBBAABABAAAAABBBAA,B
BABAAABBAABABAAABBBAAAABBABAAAAABBABBBBBBBAABBAAAB,B
AAABAAAAAAABBBAAAABBBBBAABBBBBAABBBABBBBBBBBABBBAB,A
BABBBABBABAAABABAAAAABABBBBBBAAABBABAAAABAAAABAAAA,B
AAABBAABABBBAABBAAABABBBBBBAABAAAABBAAAAAABAABBAAB,A
BBBBAAAAABABBAAABAABABABBAABABBBAABABAAAAAAABBAABB,B
AAABBAABABBABAABABBAAABBBABABAABAABBAAABAABBABBAAA,A
AABBABBAABAAAABABBBAAABAAABAABAABAAABBBABABABABBAB,A
AABBBBBAAAABBBBAAAAAAAABAABBBABBAABBAABBBBBABABBBB,A
ABBBBBBAAAAAAABAAABABBABAABABAABABBBBAAABBAAAABBBB,A
BABBABABABBABABBBBBAAAABBABABAAABBBBBBAAAABAABBBAB,B
ABAABABABAAAAABBBABAABABAABBBBBBBABBBAAAAABBBBABBA,A
ABBABBBBBAABBBAAAAAABBBBABBAABBBABABBBBBBBABABAABA,A
BBABBAABBBAABBABAAAAAAAABBBAABBBBAABBBAAAAABBBAABB,B
ABBAAABBABBAAABBBABAAAABBABBBABBBBABBBBBBAAABABABB,A
BBBBBBABBBBBABBABBBBABABAAABABAABABAAAAAAAAABABBBB,B
BBABBBAAABBBABBBAAAAAAABABABAAAAAABABABBABBAAABBBA,B
AABBAAAABBBBBBBBABABAABABABAABBAAABBAAABBBBBAAAAAB,A
ABBBBAAAAAAABBAABAABBBABBAABBBAAAAAABAABAAAAABBBBB,A
BAAABBAAABAABBBBBBABBABBABBAABAAABBABBAABAABBBBBBB,B
ABBBAAAAABBAABBBBBAABBABABBBBBABABABBBAAAABAAABABB,A
ABBABBAABBABABAAABBBBABBBAABABAABABABABABBBBABABAA,A
BAABBBBAAAAAABABBAAAAABBAABABBAAABBABBAABBBBBBABBA,B
BBBBBABBABAABBBBABABBABAABBABBAAABBBAABBBBAABBBABB,B
BBAAAABABABBAABAABABABAAABBAABBBAABAAAABBABAABBBBB,B
BBABAABBAABBBBABABBBABAABBABBBAAABABBABBABABBBAAAB,B
BABBABBBABBAABBAAABAAAABBBBABBABAABABAAAAAAABABAAA,B
BBBABAAAAABABBABBBABABABAABABBABBBBABBBABBBBABABBA,B
AAABBABAAAAABBBBAAABBBBBAAAAAAAAABBAABBABAABBBBBBA,A
BBBAABBBBAAABBBBAABAABABABABAAAABBBBBAABABBBABABBA,B
BABBABBBBBAAAAABABAAAAAAAAAAAAABBAAABBBBBAAAABABAA,B
AAABABBBBBBBAAABBABABAAABAABBBBABABBABABBBAAAAAABA,A
BBBBBBBAABABAAABAAAAABBBAAAAABBAABABAABAAAAABABBBA,B
AAABAABABABBABABABABBBABBAABABABAABAABBBBAABABABBB,A
AAABBAAABAABBBAAAABAAABABBBABAABBABBAABBBAAAABAAAA,A
BBABAAABABBBBABBBBAABBBBABAAAABBAABBABBABBAABBABBA,B
BAAAAAABBABBABABBABAABBBBBBBAAAABABBBABABBAAAAAAAA,B
BAABAAAABBBBBBBBBABBBBBBAABAAABBABBBBBBABBABBABABA,B
ABABABABBBBBBAAABABAABAABABABBBAABBABBABBBABBABABB,A
ABBAAAAABBBBBBABAAABAAABBBBAABBABBBBABBBBAAABAABBB,A
BABBBABBABBABABBAABBABBBABABBAAABBABABAABABAABAABB,B
AAABBABAABAABAAABAAAAABABBAAABABBBBABAABBBAABBAABB,A
ABAABABBAABABBAABABBABBAAAAABAABAAABBABABBAAABABAB,A
ABBBBAAAABBAABBBBAABBAABBAAAAABBBABABABBBABAAABBAA,A
ABABABAABBBBBBABBAAAABBAABBAABABABBBAAAAABAABABBBB,A
ABBBABAAABBABBBBBBBBBBAABBABBBBBBABBBABABAABBAABBB,A
AAABBAAAAAAABAAAAABABBABBAABBBABBBBABABABAABBBABAA,A
BABBBBBBBABBBABBBAAAABBAAABBBABBBBAABAABBABBABAAAA,B
AAAAAABABBBABAABAABABAAAABBBBAABBBAAABABBBAABAABAB,A
BAAABBABBAAAABBAAAAABABBABAABBABBABBBBAAAAABBAAAAA,B
BAAABABABBBAABBBBBAAABABABBBAABABBAAABAAABAAAABBBA,B
AAAAAAAABBBAAABBAABAABBBABBAABABBBABBABBBABAABABBB,A
BBABBBAAAAAABBBBAABABBAAAABBBBBBAAAAABBBABBBBBBAAB,B
AAABBAABAAABAABBBABBBBABBABBBAABBBBAABABBBBBABBAAB,A
BBBBABBAABBABABAAAABABAABBABAABBBBABBAABBABABAAABB,B
BBAAABBABBBAAAABBAABABAAAABABABBBBAAABABBABBAABBAB,B
AAAABAABABAABABABABBBBBBAAAABABBABBAAAAABAAABAABBB,A
ABBABABABBABABAABAABABBAABAABABABBBABBAABBAAABAABB,A
AAAABAABAAAAABBAABAABBABBBABAAAABBABBBABBBABABABAB,A
BBBBBBBAAABABBAAABABBBAABAABBBABAAAAAAABABBBBBAABA,B
AABABBAABABBAAABBAABBABBBBBAAABABBABAABBBABBAABABB,A
ABBAABAAABBAABABAAAAABBABBBABBBBAAAAABAABABBBBABAB,A
AABBBBAAABAAAAABBBAABBAAABBAABBBBABBAAAABABAABAABA,A
BAAABBABABBABABABAAAABABAAABBAAABAAABABABBBBBBABAA,B
BABABBBBAAAAAAAABBBAAABAAAAABBBAABBBAABBAABBABABAA,B
AABBBBBAAABBBBABABBBBBBBABBBAABBBAABBABBAABAAABAAB,A
AAAABBBAAABBBBBAAABBABAAABAAABAAABBAAABAAAABAABABB,A
ABABABBBABAAAABAABAAABBABBBBBABAAAABAAABBAAAABBABA,A
ABABBABBAAABABABBABBAABAAABAAABABABBABBABBBBBBAAAA,A
ABABAAAABABBBBBBBAAABAAABAABABBBBABBABABABBAABBAAA,A
BABBBAAAAABAABABABAABAAAAABAABBBAAAABBABBABABAAABA,B
ABAAABABAAAAAABBBBABBABABBAABBAABBBBBBABAABBBBBABA,A
AABBAABBBBBAABAABABBAABABABBBBBBBBAABBABBABBBBBAAB,A
ABABBBABAAAAAABABAAAABABAABBABBBABABBAABAAABBABABB,A
BBAABBABBBAABBAABABAAAAAABBBAABBBAABAABBBBBABAAAAB,B
ABBABAABABBAAAABAAAAAABAAABAABABAABBAABABABABABBBB,A
AABBABBABABBABABAABBAAABABBAAAABBBBAABBAABBABABBAB,A
ABABBBBABBABABABAABBBBABBAAABBAABBBABAAABABBAAAABB,A
AABAAAAABABBAABBBAABBAAABBABBBABBBBAABABAABAAAABAA,A
BBAABABBBAAAAAABAABAABAABBABBABABAAAABABABABBBBBBB,B
ABBAABBBABBBBAAABABBBABBAABBBBABBAABBBABBAAABBBBAB,A
BAABBABBBBBBAAAABABBBAAAAAAAABAAAAABBABBBBAAABBBAA,B
BBBABBBAAAAAABBABBBABABABBAABAAABAABBBABABABAABAAB,B
BBABBABBABABBBBAABBAAAABAAAABABAABAABABAABBBABBABB,B
BABBAAABBBABBAABBBBAABAAABAABBBBBABBBAABAAAAAAAAAA,B
ABBABBBBABAABAAABAAABABABBBAAABBBBBBBBBBABAAABBBBB,A
BBABBBAAAABBAAABBBBAABBBABABBBBBBBAABABBABAABABBBB,B
AAAABBBBAAABBBAABBBBBBBAAAAABAABAABAAABABBAABBABAB,A
AABAAAAABABBABAAAAABBAABAAABAABABBABABBBBAAABBABBA,A
BBAAAABBBABBAABBBABABABBBBAABABABABABBABBBBBBABAAB,B
ABAAABAABAABAAABBBAABAABBBAAABAAAAAAABABAABAABAAAB,A
BAABABBAABABBAABABABAABBBBABAABBBABAABBABBAAAAAABB,B
BAABBBBBBABAABBAAAAABAABABAAAABAABAABBBABBBAABBBAB,B
BBABBABBBABABAAABBBABBBABABBBABBABAABAABABBABBBBBB,B
AABBAABBAAAAABBBABABABAAAABAABBBBABBABABBABAABAABA,A
ABABABBBBBBABAAAABAAABAABAAAABBBBBBBBABAAAAAAAABAA,A
BBAAAAAABBABBBBAAABBBAAABABBBBBAAAABABBBABAAABBAAB,B
ABABAABBBAABBAABABBBABABAAABABABBABBABBABABBBBAAAA,A
BABBBAAAABAABBABBBBAABBABBAAABBBBBBBABBABBBABAAAAA,B
ABABBBABAABABAAAAAABAABABAABAABAAABBBBAABAABAAABAB,A
BAAAABBBBBABBBBBABBBAAABAAAAAABAABBAAABBABABABBBAB,B
BAAABBBBAABBAAAABBABAABAAABBBAABBBBBAAAAABAABABAAA,B
ABBBAABAAAAAAAAABAABBBBBAAABBABBAABABBABAABABBABBA,A
ABBBBBAAAABBAAABABBAABBABABAAABABAABAABBAABAABABAB,A
AAAAAAAABBBBBBABBABBBAAABBBAABBABBAABABBBAABAABABA,A
BAAABBBBABAABBABBAABAAABBAAABBBAABABABBBABABABBABB,B
BAABAABBBABBAAABBABBABBBABBBBBABABAABBBABBAABBABAA,B
AABABBBABAAAAAAAABAABBAABABAABBBAAAABABBAABAABBAAB,A
BBAABBBABBBABAAAABBABAAABBBBABBABAABBBAAABABAABAAB,B
BAAABBAABABBABBAAAABAABAABBBBBBBABBBABBBBBBBBBAABB,B
AAAABBBABAABBBBAABBBBBAAAABBABABAABAAABAABAAAAABAA,A
BBBBBABBBABBABABBBAAABBAABAAABAAABBBBABBBBAAAAABBB,B
ABBAAAABBABABBBBAAAABBBBBABBBBABBAAAAAAAABAABABBBA,A
BBABAAAABAAABAABABBABAABABAABAABBBBABABAAAABABABBA,B
ABBABAABAAABBBAAABBBBBBBAAAAABBABBBBBAAABBBABAAAAB,A
BAAABAABAABBBBABBAAAAABAABBBBABBBBBAAAAABAABBAAABA,B
BABABAAAABABBBABBAAAABAABBBBABBABAAABBBABBBBABABAB,B
ABBABBBAAABAAAAABAAAABAAAAABABBBAAAAAAABABBAABBAAA,A
AABABBBBBAABBBAAAABBBABABBBBABABABBBBBBBABAAAAABBA,A
ABAAAABBABABABAAAAAAABAABAAABBBAAAABABAABBBAABAAAB,A
AAABBAABBBBBABABAABBAAAABBABBBBBBAABBABABABABAAAAA,A
BAABBBABBABBABAABBBAAABBBBBABABABBBBABAAAAABABBBBB,B
BAAAAABAABABBBABAABABABAAABAAABABBBBABBAAAAAABABBA,B
AABAABAAABBABABABAABAABBBABAAABBBABBABBAABBBBAABBA,A
BABABBBAABBBAAABBABBBBBABAAAAABBAAABAABBAAABBBAAAA,B
BBABABBBBABBABBBBAAABABABABBBAAABBAAAABBBBABBAABAB,B
BBABABAAABBBBAABAAABBBBBABBAABAAABBBAABBABBBBABABB,B
BBBABBBABAABBAAAABABBBAAAABABBAABBBBBBAABBBABBABBA,B
BAAABBAAAAAABBABAABBBBABBBAAAAAABBBABBBBAABAAABABB,B
AABAAABABBAAABABBABABAAAABBBAABBBBAAAABAABBAABBAAA,A
ABBBBABABAAAABABBBABAAAABBBBABABABBABBAAABBABBABAA,A
AABAAAABAABBBABBABBABBAAABBBBBBBABABAABBABAABBBAAB,A
BABAABBBBBBBABBBBAAAABAABAABBABBBABBABABAAABBBBAAB,B
ABBAABAAAABBBAABABABBBBBABBAABBAAAABABBABBABABAABB,A
AABBBABAABBBBBBBAAAAAAABBABAABBBBBAAAABABBBABAAAAB,A
BBAAAABABBBABBAAABABABBAABBAABBAAAABBBBBAAAABBBABA,B
AAABBAAABAABABBBBBABABABAAAABBBABBBBABAABBBAABBAAB,A
ABAABBAABBBBABAABAAABABABABABABABAAAAABBBABAABAAAA,A
ABAABBBBAAABBABABABABBBBABAAABAABBBAABABBABABBAAAB,A
BBBBBAABBBBBABBABABBBBBABAABAABBBBBABABABBABABBAAA,B
AAAAABABBBABBABAABBBABAAAABBAAABBABBBBABBBBAABABBB,A
BABABAABBABAABBBABBBBBBBAABAABBBBABBBBABBBBBBABABB,B
BABABBAAAAAAAAABBABAABABABAAABBABABAABAAABABABBABA,B
